ENCFF000CTU.fastq.gz,696741637
ENCFF000CTW.fastq.gz,1498843440
ENCFF000CUA.fastq.gz,375099822
ENCFF000CUN.fastq.gz,1059166849
ENCFF000CUT.fastq.gz,1054296865
ENCFF000CUU.fastq.gz,1072173876
ENCFF000CVB.fastq.gz,1501357653
ENCFF000CVM.fastq.gz,1318665194
ENCFF000CVY.fastq.gz,867858312
ENCFF000CWD.fastq.gz,559892464
ENCFF000CWF.fastq.gz,1535081767
ENCFF000CWJ.fastq.gz,645294741
ENCFF000CXH.fastq.gz,2706572119
ENCFF000CXI.fastq.gz,1508376306
ENCFF000CXV.fastq.gz,1004676214
ENCFF000CXZ.fastq.gz,454073320
ENCFF000CYI.fastq.gz,1833878648
ENCFF000CYL.fastq.gz,1021172212
ENCFF000CYP.fastq.gz,561019903
ENCFF000CYS.fastq.gz,1867203300
ENCFF000DAD.fastq.gz,166508541
ENCFF000DAJ.fastq.gz,252557598
ENCFF000DCT.fastq.gz,1680769158
ENCFF000DCZ.fastq.gz,2189210240
ENCFF000DDK.fastq.gz,1586444740
ENCFF000DDP.fastq.gz,1563112429
ENCFF000DDR.fastq.gz,1930159618
ENCFF000DDT.fastq.gz,2095893979
ENCFF000DEM.fastq.gz,2530574891
ENCFF000DFM.fastq.gz,2732130193
ENCFF000DGB.fastq.gz,2416512811
ENCFF000DGV.fastq.gz,1850431316
ENCFF000DHD.fastq.gz,1857122781
ENCFF000DJL.fastq.gz,1096275238
ENCFF000DJO.fastq.gz,765997624
ENCFF000DMU.fastq.gz,950962871
ENCFF000DPU.fastq.gz,1482133023
ENCFF000DQB.fastq.gz,1568101692
ENCFF000DVU.fastq.gz,1014883561
ENCFF000DWO.fastq.gz,275887834
ENCFF000DWP.fastq.gz,307725221
ENCFF000DWU.fastq.gz,307505942
ENCFF000DWY.fastq.gz,1164551315
ENCFF000DXG.fastq.gz,376929499
ENCFF000DXH.fastq.gz,398654321
ENCFF000DXM.fastq.gz,398460776
ENCFF000DXQ.fastq.gz,1166670977
ENCFF000EBG.fastq.gz,2612968448
ENCFF000EBN.fastq.gz,2597576671
ENCFF000EFW.fastq.gz,2205406793
ENCFF000EGA.fastq.gz,2267107955
ENCFF000EHU.fastq.gz,5342042521
ENCFF000EIW.fastq.gz,5629830851
ENCFF000EMA.fastq.gz,15878220680
ENCFF000EMD.fastq.gz,16037112008
ENCFF000ENY.fastq.gz,8359293633
ENCFF000EON.fastq.gz,8411604920
ENCFF000ERC.fastq.gz,1891378681
ENCFF000ERI.fastq.gz,2084344738
ENCFF000ESP.fastq.gz,2220967975
ENCFF000ESV.fastq.gz,2305157008
ENCFF000EUN.fastq.gz,7446452027
ENCFF000EUO.fastq.gz,7253233459
ENCFF000EVL.fastq.gz,7557778898
ENCFF000EVX.fastq.gz,7553546244
ENCFF000EWJ.fastq.gz,8595422549
ENCFF000EWW.fastq.gz,9615264500
ENCFF000EWX.fastq.gz,8697000262
ENCFF000EXE.fastq.gz,9779720961
ENCFF000EXH.fastq.gz,5390057245
ENCFF000EXL.fastq.gz,6081218751
ENCFF000EYK.fastq.gz,9313924185
ENCFF000EYQ.fastq.gz,8105135490
ENCFF000EZF.fastq.gz,6219163702
ENCFF000EZH.fastq.gz,8800127834
ENCFF000EZR.fastq.gz,9088589528
ENCFF000EZT.fastq.gz,6438785859
ENCFF000FDA.fastq.gz,7430909742
ENCFF000FDZ.fastq.gz,7807367401
ENCFF000FET.fastq.gz,7214031605
ENCFF000FEU.fastq.gz,8647036843
ENCFF000FFF.fastq.gz,8841145896
ENCFF000FFG.fastq.gz,7389006786
ENCFF000FHG.fastq.gz,6615127273
ENCFF000FHH.fastq.gz,6814616588
ENCFF000FNQ.fastq.gz,7395461189
ENCFF000FNW.fastq.gz,7507314607
ENCFF000FPV.fastq.gz,4079124967
ENCFF000FPW.fastq.gz,3906230839
ENCFF000FQV.fastq.gz,7360888779
ENCFF000FQW.fastq.gz,7239945270
ENCFF000FSU.fastq.gz,5108092610
ENCFF000FTA.fastq.gz,5205145790
ENCFF000FVT.fastq.gz,8931113316
ENCFF000FVU.fastq.gz,9109227270
ENCFF000FWJ.fastq.gz,7280754514
ENCFF000FWL.fastq.gz,5862247079
ENCFF000FWM.fastq.gz,6990190622
ENCFF000FXG.fastq.gz,6105816068
ENCFF000FYG.fastq.gz,7773558765
ENCFF000FYH.fastq.gz,7842449190
ENCFF000FYM.fastq.gz,7543562523
ENCFF000FZL.fastq.gz,8277882386
ENCFF000FZR.fastq.gz,7901300777
ENCFF000FZS.fastq.gz,8635477310
ENCFF000GAF.fastq.gz,7137825116
ENCFF000GAH.fastq.gz,5943965903
ENCFF000GAS.fastq.gz,6132773347
ENCFF000GAT.fastq.gz,7300611312
ENCFF000GBQ.fastq.gz,13798174679
ENCFF000GBT.fastq.gz,9876542679
ENCFF000GBU.fastq.gz,13500311859
ENCFF000GCZ.fastq.gz,9396441195
ENCFF000GDA.fastq.gz,6858516705
ENCFF000GDT.fastq.gz,7080315496
ENCFF000GDZ.fastq.gz,8875521443
ENCFF000GEO.fastq.gz,9213075518
ENCFF000GEQ.fastq.gz,11700625229
ENCFF000GET.fastq.gz,12000870701
ENCFF000GFB.fastq.gz,2443946037
ENCFF000GFD.fastq.gz,21358724204
ENCFF000GFH.fastq.gz,2469165445
ENCFF000GFI.fastq.gz,21327283181
ENCFF000GFS.fastq.gz,19064705639
ENCFF000GFU.fastq.gz,9287124423
ENCFF000GFV.fastq.gz,19114928820
ENCFF000GFW.fastq.gz,8926332074
ENCFF000GHX.fastq.gz,13680008563
ENCFF000GHY.fastq.gz,13910131958
ENCFF000GIB.fastq.gz,9718122512
ENCFF000GIC.fastq.gz,10208637819
ENCFF000GIV.fastq.gz,8856207354
ENCFF000GIX.fastq.gz,8483491181
ENCFF000GMA.fastq.gz,13634170303
ENCFF000GMJ.fastq.gz,13854989785
ENCFF000GNC.fastq.gz,9766267290
ENCFF000GNF.fastq.gz,9432072597
ENCFF000GPC.fastq.gz,8091211812
ENCFF000GPO.fastq.gz,8261083479
ENCFF000GPP.fastq.gz,9040591570
ENCFF000GPR.fastq.gz,9176346729
ENCFF000GQR.fastq.gz,7181817914
ENCFF000GRB.fastq.gz,7144157163
ENCFF000GRN.fastq.gz,5727533672
ENCFF000GSB.fastq.gz,5844038713
ENCFF000GVS.fastq.gz,8983322827
ENCFF000GVT.fastq.gz,8878630116
ENCFF000GWF.fastq.gz,8234248925
ENCFF000GWS.fastq.gz,7795065021
ENCFF000GWT.fastq.gz,8434412596
ENCFF000GWV.fastq.gz,7912906762
ENCFF000HAZ.fastq.gz,11966537544
ENCFF000HBA.fastq.gz,10430458775
ENCFF000HBG.fastq.gz,11882912696
ENCFF000HBI.fastq.gz,10311162484
ENCFF000HDN.fastq.gz,7374577562
ENCFF000HER.fastq.gz,7801268950
ENCFF000HFF.fastq.gz,8570795162
ENCFF000HFG.fastq.gz,8754386287
ENCFF000HGH.fastq.gz,8512195339
ENCFF000HGR.fastq.gz,6418452207
ENCFF000HGU.fastq.gz,8912306865
ENCFF000HHH.fastq.gz,9380546871
ENCFF000HJF.fastq.gz,5848000346
ENCFF000HJP.fastq.gz,8866919688
ENCFF000HJW.fastq.gz,9044570226
ENCFF000HJX.fastq.gz,6058271315
ENCFF000HKJ.fastq.gz,6354513465
ENCFF000HKL.fastq.gz,6297528216
ENCFF000HKN.fastq.gz,7050528285
ENCFF000HLD.fastq.gz,7682608861
ENCFF000HLP.fastq.gz,8862534572
ENCFF000HLS.fastq.gz,8882272357
ENCFF000HMD.fastq.gz,9545297485
ENCFF000HME.fastq.gz,9119449175
ENCFF000HML.fastq.gz,7574316795
ENCFF000HMQ.fastq.gz,5971168127
ENCFF000HNO.fastq.gz,7608971642
ENCFF000HNP.fastq.gz,5998041871
ENCFF000HOD.fastq.gz,7194707471
ENCFF000HOQ.fastq.gz,7326310115
ENCFF000HPU.fastq.gz,7277257759
ENCFF000HPV.fastq.gz,7449921018
ENCFF000HQQ.fastq.gz,9065243560
ENCFF000HRH.fastq.gz,9327444703
ENCFF000HTD.fastq.gz,10956041906
ENCFF000HTN.fastq.gz,2231852256
ENCFF000HTT.fastq.gz,2323218316
ENCFF000HVM.fastq.gz,11276288067
ENCFF000HXI.fastq.gz,7368010563
ENCFF000HXN.fastq.gz,7700079644
ENCFF000IEM.fastq.gz,6301124764
ENCFF000IES.fastq.gz,6431210124
ENCFF000IKA.fastq.gz,9568809756
ENCFF000IKM.fastq.gz,9853965798
ENCFF000ISO.fastq.gz,6168259257
ENCFF000ITK.fastq.gz,1012424427
ENCFF000ITL.fastq.gz,946763120
ENCFF000ITY.fastq.gz,5551368824
ENCFF000IUH.fastq.gz,6084667144
ENCFF000IVA.fastq.gz,6581207981
ENCFF000IVG.fastq.gz,6363503945
ENCFF000IVL.fastq.gz,3117127963
ENCFF000IVM.fastq.gz,3303622468
ENCFF000IXI.fastq.gz,912287151
ENCFF000IXZ.fastq.gz,1072977964
ENCFF000IYM.fastq.gz,2010202472
ENCFF000IYR.fastq.gz,944637968
ENCFF000IYZ.fastq.gz,1108736678
ENCFF000IZL.fastq.gz,1057561416
ENCFF000IZR.fastq.gz,1126208712
ENCFF000IZS.fastq.gz,806954743
ENCFF000JAT.fastq.gz,1326757570
ENCFF000JAX.fastq.gz,893628814
ENCFF000JAY.fastq.gz,1102790194
ENCFF000JDK.fastq.gz,9498205154
ENCFF000JEF.fastq.gz,10602375037
ENCFF000JGL.fastq.gz,980257137
ENCFF000JHZ.fastq.gz,844562014
ENCFF000JIH.fastq.gz,1046450122
ENCFF000JJB.fastq.gz,7056521781
ENCFF000JSB.fastq.gz,7040018898
ENCFF000JSW.fastq.gz,2038072771
ENCFF000JSZ.fastq.gz,615222327
ENCFF000JTB.fastq.gz,765130666
ENCFF000JTL.fastq.gz,1733092316
ENCFF000JUX.fastq.gz,1099560634
ENCFF000JVS.fastq.gz,1942566429
ENCFF000JXK.fastq.gz,5159478943
ENCFF000JXT.fastq.gz,7053623865
ENCFF000JYE.fastq.gz,681069351
ENCFF000JYO.fastq.gz,1002319610
ENCFF000JYW.fastq.gz,7379608271
ENCFF000JZU.fastq.gz,6774285456
ENCFF000KAO.fastq.gz,6786354944
ENCFF000KAZ.fastq.gz,7755592365
ENCFF000KHD.fastq.gz,6093735397
ENCFF000KXT.fastq.gz,10030346239
ENCFF000KYG.fastq.gz,1152679823
ENCFF000KYK.fastq.gz,1078602129
ENCFF000LCC.fastq.gz,2806745356
ENCFF000LCD.fastq.gz,2673332098
ENCFF000LCN.fastq.gz,2786857866
ENCFF000LCO.fastq.gz,2642171430
ENCFF000LDI.fastq.gz,338808676
ENCFF000LDJ.fastq.gz,294809234
ENCFF000LDM.fastq.gz,1290993206
ENCFF000LDN.fastq.gz,1329700606
ENCFF000LDO.fastq.gz,1370101068
ENCFF000LDV.fastq.gz,1394759083
ENCFF000LEC.fastq.gz,1192059074
ENCFF000LED.fastq.gz,1270893078
ENCFF000LEG.fastq.gz,1780124874
ENCFF000LEI.fastq.gz,1736590789
ENCFF000LEO.fastq.gz,3803960113
ENCFF000LEQ.fastq.gz,3769260667
ENCFF000LET.fastq.gz,4314642402
ENCFF000LEU.fastq.gz,5136056910
ENCFF000LFE.fastq.gz,3055697216
ENCFF000LFJ.fastq.gz,2728473738
ENCFF000LFK.fastq.gz,4018029868
ENCFF000LFR.fastq.gz,3759357701
ENCFF000LGE.fastq.gz,2130098220
ENCFF000LGF.fastq.gz,2549681941
ENCFF000LGH.fastq.gz,3094583599
ENCFF000LGI.fastq.gz,3457385198
ENCFF000LHG.fastq.gz,2086913082
ENCFF000LHH.fastq.gz,2147211957
ENCFF000LHI.fastq.gz,2102375214
ENCFF000LHJ.fastq.gz,2031638838
ENCFF000LIK.fastq.gz,168490530
ENCFF000LIN.fastq.gz,204908457
ENCFF000LJW.fastq.gz,1632955606
ENCFF000LJX.fastq.gz,1581397046
ENCFF000LKI.fastq.gz,3060424771
ENCFF000LKP.fastq.gz,3026506151
ENCFF000LKV.fastq.gz,1244937119
ENCFF000LKX.fastq.gz,1370911273
ENCFF000LLV.fastq.gz,1457273972
ENCFF000LLW.fastq.gz,1427010163
ENCFF000LUL.fastq.gz,974288815
ENCFF000LUQ.fastq.gz,885305779
ENCFF000LWK.fastq.gz,1673779321
ENCFF000LWL.fastq.gz,1616737970
ENCFF000LWS.fastq.gz,701846286
ENCFF000LWX.fastq.gz,1549418718
ENCFF000LZN.fastq.gz,608030316
ENCFF000MAC.fastq.gz,1283052182
ENCFF000MAK.fastq.gz,715738451
ENCFF000MBY.fastq.gz,730030662
ENCFF000MBZ.fastq.gz,1039025235
ENCFF000MCA.fastq.gz,981900470
ENCFF000MDB.fastq.gz,695391487
ENCFF000MHX.fastq.gz,2481836245
ENCFF000MIQ.fastq.gz,735744264
ENCFF000MKB.fastq.gz,1352069498
ENCFF000MLJ.fastq.gz,459947180
ENCFF000MLM.fastq.gz,563361450
ENCFF000MLS.fastq.gz,673462389
ENCFF000MLV.fastq.gz,737575341
ENCFF000MMA.fastq.gz,650654038
ENCFF000MMO.fastq.gz,1303623025
ENCFF000MMW.fastq.gz,811216091
ENCFF000MMX.fastq.gz,763721484
ENCFF000MNE.fastq.gz,610481604
ENCFF000MNN.fastq.gz,696874106
ENCFF000MOR.fastq.gz,2074649172
ENCFF000MPA.fastq.gz,2310149647
ENCFF000MPS.fastq.gz,1994891732
ENCFF000MPU.fastq.gz,2136952307
ENCFF000MQA.fastq.gz,802766498
ENCFF000MQC.fastq.gz,2379394810
ENCFF000MQG.fastq.gz,2081033295
ENCFF000MSN.fastq.gz,788544895
ENCFF000MSU.fastq.gz,545708285
ENCFF000MSV.fastq.gz,1309202954
ENCFF000MTO.fastq.gz,1980432346
ENCFF000MTP.fastq.gz,1455717610
ENCFF000MUZ.fastq.gz,1120598747
ENCFF000NAH.fastq.gz,698200509
ENCFF000NAQ.fastq.gz,596715881
ENCFF000NBH.fastq.gz,1483891482
ENCFF000NCD.fastq.gz,1047820956
ENCFF000NCL.fastq.gz,1098196387
ENCFF000NDP.fastq.gz,1359862995
ENCFF000NEV.fastq.gz,2440367269
ENCFF000NFN.fastq.gz,1376058373
ENCFF000NGF.fastq.gz,2414657320
ENCFF000NJE.fastq.gz,691748188
ENCFF000NJM.fastq.gz,1674610760
ENCFF000NOM.fastq.gz,1568027036
ENCFF000NRX.fastq.gz,1479740006
ENCFF000NTV.fastq.gz,1177773055
ENCFF000NUL.fastq.gz,1683603412
ENCFF000NXT.fastq.gz,1934776182
ENCFF000NYB.fastq.gz,1799863527
ENCFF000OBY.fastq.gz,2050488656
ENCFF000ODZ.fastq.gz,1512041606
ENCFF000OET.fastq.gz,1840688380
ENCFF000OEV.fastq.gz,875849247
ENCFF000OGC.fastq.gz,753030876
ENCFF000OHV.fastq.gz,704105796
ENCFF000OHX.fastq.gz,950797356
ENCFF000OIJ.fastq.gz,724352268
ENCFF000OJL.fastq.gz,881848482
ENCFF000OJO.fastq.gz,3269188538
ENCFF000OJU.fastq.gz,1041358459
ENCFF000OJZ.fastq.gz,936882977
ENCFF000OKM.fastq.gz,744138477
ENCFF000OLB.fastq.gz,948955127
ENCFF000OLW.fastq.gz,1118881452
ENCFF000OMW.fastq.gz,510222307
ENCFF000ONI.fastq.gz,903296680
ENCFF000ONP.fastq.gz,1794750581
ENCFF000OOD.fastq.gz,1539630704
ENCFF000OOO.fastq.gz,671606980
ENCFF000OWE.fastq.gz,692915811
ENCFF000OWS.fastq.gz,931834586
ENCFF000OXT.fastq.gz,1693549327
ENCFF000PDJ.fastq.gz,1077400579
ENCFF000PDL.fastq.gz,1394253206
ENCFF000PDT.fastq.gz,817464381
ENCFF000PEH.fastq.gz,1207751162
ENCFF000PEQ.fastq.gz,1250853408
ENCFF000PFR.fastq.gz,828923243
ENCFF000PGK.fastq.gz,345518589
ENCFF000PGQ.fastq.gz,1052416213
ENCFF000PIE.fastq.gz,2137911722
ENCFF000PJQ.fastq.gz,795140211
ENCFF000PJU.fastq.gz,1530510138
ENCFF000PPW.fastq.gz,1053721655
ENCFF000PQC.fastq.gz,1994482361
ENCFF000PQL.fastq.gz,1629250284
ENCFF000PQP.fastq.gz,1446826320
ENCFF000PQW.fastq.gz,1134157489
ENCFF000PRJ.fastq.gz,1025829912
ENCFF000PSD.fastq.gz,727013386
ENCFF000PUS.fastq.gz,1338797999
ENCFF000PVK.fastq.gz,631108244
ENCFF000PWI.fastq.gz,559155889
ENCFF000PWL.fastq.gz,459627446
ENCFF000PXK.fastq.gz,397646674
ENCFF000PXW.fastq.gz,2312843579
ENCFF000PYC.fastq.gz,2224625230
ENCFF000PYD.fastq.gz,691541138
ENCFF000PYJ.fastq.gz,1126063251
ENCFF000PZP.fastq.gz,1344326303
ENCFF000PZY.fastq.gz,1026344517
ENCFF000QAQ.fastq.gz,467330636
ENCFF000QAV.fastq.gz,786381143
ENCFF000QBF.fastq.gz,447759713
ENCFF000QBQ.fastq.gz,838633118
ENCFF000QBT.fastq.gz,887583491
ENCFF000QIS.fastq.gz,1517577972
ENCFF000QJK.fastq.gz,1617203312
ENCFF000QKR.fastq.gz,621976160
ENCFF000QQG.fastq.gz,1515187686
ENCFF000QQK.fastq.gz,1376442512
ENCFF000QQX.fastq.gz,2432262339
ENCFF000QRH.fastq.gz,2139598273
ENCFF000QSI.fastq.gz,1933692203
ENCFF000QTJ.fastq.gz,703242278
ENCFF000QUH.fastq.gz,94230802
ENCFF000QWQ.fastq.gz,1777581289
ENCFF000QWZ.fastq.gz,454914918
ENCFF000QYD.fastq.gz,1629193839
ENCFF000QYJ.fastq.gz,1225782084
ENCFF000QZN.fastq.gz,1341415617
ENCFF000REP.fastq.gz,1280390029
ENCFF000RGV.fastq.gz,822686450
ENCFF000RHF.fastq.gz,1128242927
ENCFF000RIX.fastq.gz,951456733
ENCFF000RKD.fastq.gz,1719615411
ENCFF000RKF.fastq.gz,1427437633
ENCFF000RKQ.fastq.gz,394814006
ENCFF000RKY.fastq.gz,1154432133
ENCFF000RMO.fastq.gz,1096780607
ENCFF000RNB.fastq.gz,1513444423
ENCFF000RNI.fastq.gz,1332874423
ENCFF000RNQ.fastq.gz,887436913
ENCFF000ROA.fastq.gz,826811179
ENCFF000ROO.fastq.gz,446533379
ENCFF000RPB.fastq.gz,563486547
ENCFF000RPS.fastq.gz,633184251
ENCFF000RQK.fastq.gz,518699843
ENCFF000RQY.fastq.gz,400900457
ENCFF000RSR.fastq.gz,312076155
ENCFF000RTH.fastq.gz,1494085822
ENCFF000RTX.fastq.gz,298452169
ENCFF000RXS.fastq.gz,480587132
ENCFF000RXX.fastq.gz,863606111
ENCFF000RYG.fastq.gz,951788907
ENCFF000RYT.fastq.gz,1914760077
ENCFF000RYX.fastq.gz,1983842681
ENCFF000RZJ.fastq.gz,1131436080
ENCFF000RZL.fastq.gz,1228076846
ENCFF000SAB.fastq.gz,1533402022
ENCFF000SBP.fastq.gz,1221635521
ENCFF000SCC.fastq.gz,825623382
ENCFF000SFS.fastq.gz,5690821321
ENCFF000SID.fastq.gz,6737047896
ENCFF000SNP.fastq.gz,921004784
ENCFF000SOJ.fastq.gz,7200280847
ENCFF000SWP.fastq.gz,239213867
ENCFF000SWQ.fastq.gz,648366365
ENCFF000SWU.fastq.gz,3030090864
ENCFF000SWY.fastq.gz,6310141385
ENCFF000SXA.fastq.gz,5899810180
ENCFF000TFM.fastq.gz,1714988280
ENCFF000TFQ.fastq.gz,1750224942
ENCFF000TFS.fastq.gz,6439775323
ENCFF000TFY.fastq.gz,1773458099
ENCFF000TGB.fastq.gz,6640424260
ENCFF000TGH.fastq.gz,2075365813
ENCFF000TJF.fastq.gz,1226780162
ENCFF000TJU.fastq.gz,3607523607
ENCFF000TKA.fastq.gz,1084079904
ENCFF000TKI.fastq.gz,1000256267
ENCFF000TLS.fastq.gz,1945164319
ENCFF000TNE.fastq.gz,1791621932
ENCFF000TOU.fastq.gz,1799213535
ENCFF000TRU.fastq.gz,546801968
ENCFF000TZF.fastq.gz,230099208
ENCFF000UAK.fastq.gz,863913497
ENCFF000UBB.fastq.gz,536326582
ENCFF000UCD.fastq.gz,571865716
ENCFF000UFK.fastq.gz,706053657
ENCFF000UFO.fastq.gz,751481408
ENCFF000UFP.fastq.gz,426447370
ENCFF000UGI.fastq.gz,344175746
ENCFF000UGJ.fastq.gz,572125790
ENCFF000UHD.fastq.gz,3014396975
ENCFF000UQZ.fastq.gz,719257193
ENCFF000URY.fastq.gz,2286073548
ENCFF000USV.fastq.gz,2518526151
ENCFF000UUN.fastq.gz,852565089
ENCFF000VAM.fastq.gz,1458943269
ENCFF000VAN.fastq.gz,1387605309
ENCFF000VAU.fastq.gz,1222052712
ENCFF000VAV.fastq.gz,1259863656
ENCFF000VBA.fastq.gz,1268110027
ENCFF000VBB.fastq.gz,1044829964
ENCFF000VBH.fastq.gz,1316956728
ENCFF000VBI.fastq.gz,637589171
ENCFF000VBO.fastq.gz,837421901
ENCFF000VCJ.fastq.gz,119934225
ENCFF000VCL.fastq.gz,146146423
ENCFF000VCR.fastq.gz,64539074
ENCFF000VCT.fastq.gz,105675499
ENCFF000VCW.fastq.gz,781536682
ENCFF000VCX.fastq.gz,105885885
ENCFF000VCY.fastq.gz,759734926
ENCFF000VCZ.fastq.gz,93694554
ENCFF000VFF.fastq.gz,168418460
ENCFF000VFI.fastq.gz,35399365
ENCFF000VFV.fastq.gz,398820772
ENCFF000VFX.fastq.gz,85329724
ENCFF000VGF.fastq.gz,173364003
ENCFF000VGH.fastq.gz,56762069
ENCFF000VGU.fastq.gz,139668329
ENCFF000VGY.fastq.gz,254563130
ENCFF000VIQ.fastq.gz,197128031
ENCFF000VIS.fastq.gz,149364943
ENCFF000VJF.fastq.gz,490765987
ENCFF000VJI.fastq.gz,161108939
ENCFF000VJK.fastq.gz,1595163256
ENCFF000VJL.fastq.gz,350498979
ENCFF000VKB.fastq.gz,1354127803
ENCFF000VKC.fastq.gz,1128094231
ENCFF000VLE.fastq.gz,989464084
ENCFF000VLF.fastq.gz,891799816
ENCFF000VOE.fastq.gz,119915125
ENCFF000VOG.fastq.gz,94552397
ENCFF000VOM.fastq.gz,111454635
ENCFF000VOP.fastq.gz,71860539
ENCFF000VOU.fastq.gz,928925050
ENCFF000VOV.fastq.gz,82156415
ENCFF000VOX.fastq.gz,98877986
ENCFF000VPE.fastq.gz,100751780
ENCFF000VPG.fastq.gz,80851483
ENCFF000VPI.fastq.gz,822862347
ENCFF000VPJ.fastq.gz,69505630
ENCFF000VPK.fastq.gz,1024990089
ENCFF000VPL.fastq.gz,122445069
ENCFF000VPM.fastq.gz,2870569823
ENCFF000VPT.fastq.gz,135798897
ENCFF000VPV.fastq.gz,101497795
ENCFF000VQA.fastq.gz,112655759
ENCFF000VQC.fastq.gz,107222238
ENCFF000VQJ.fastq.gz,124979458
ENCFF000VQL.fastq.gz,115090211
ENCFF000VQO.fastq.gz,994641391
ENCFF000VQP.fastq.gz,142981290
ENCFF000VQQ.fastq.gz,886946969
ENCFF000VQR.fastq.gz,85411662
ENCFF000VQW.fastq.gz,810218000
ENCFF000VQX.fastq.gz,80293240
ENCFF000VQZ.fastq.gz,172248255
ENCFF000VRR.fastq.gz,203117259
ENCFF000VRY.fastq.gz,363773833
ENCFF000VRZ.fastq.gz,325804886
ENCFF000VSE.fastq.gz,90139947
ENCFF000VSG.fastq.gz,192252898
ENCFF000VSP.fastq.gz,181001626
ENCFF000VSS.fastq.gz,866308069
ENCFF000VST.fastq.gz,82911263
ENCFF000VSW.fastq.gz,225451852
ENCFF000VTL.fastq.gz,94667796
ENCFF000VTN.fastq.gz,72057070
ENCFF000VTX.fastq.gz,102260004
ENCFF000VTZ.fastq.gz,115102853
ENCFF000VUK.fastq.gz,100935328
ENCFF000VUM.fastq.gz,165670887
ENCFF000VUZ.fastq.gz,126493049
ENCFF000VVB.fastq.gz,161487607
ENCFF000VVH.fastq.gz,115211065
ENCFF000VVJ.fastq.gz,98922688
ENCFF000VVW.fastq.gz,752433157
